movie_id,title,original_language,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,genres,keywords,production_companies,production_countries
326284,Pound of Flesh,en,2015-05-07,7500000,0,104,5.5,63,4.943588,Action,NA,Odyssey Media|Rodin Entertainment|Ace Film Company|Chunqiu Time Culture Co.,Canada
681,Diamonds Are Forever,en,1971-12-13,7200000,116019547,120,6.3,553,34.634181,Adventure|Action|Thriller,spy|fight|secret organization|satellite|secret agent|plastic surgery|smuggling|murder|extortion|violence|millionaire|fingerprints|dirt bike|woman drowned|casino owner|old woman murdered|high dive|gender disguise|aftercreditsstinger|master villain,United Artists|Eon Productions|Danjaq,United Kingdom|United States of America
238,The Godfather,en,1972-03-14,6000000,245066411,175,8.4,5893,143.659698,Drama|Crime,italy|love at first sight|loss of father|patriarch|organized crime|mafia|lawyer|italian american|crime family|rise to power|mob boss|1940s,Paramount Pictures|Alfran Productions,United States of America
535,Flashdance,en,1983-04-14,4000000,92921203,95,6.1,302,18.422323,Drama|Music|Romance,dancing|dance|locksmith|welder,Paramount Pictures,United States of America
19913,(500) Days of Summer,en,2009-07-17,7500000,60722734,95,7.2,2904,45.610993,Comedy|Drama|Romance,date|sex|jealousy|fight|architect|gallery|interview|sister|party|love|friends|fate|los angeles|summer|ikea|year|heartache,Fox Searchlight Pictures|Watermark|Dune Entertainment III,United States of America
713,The Piano,en,1993-05-19,7000000,1167e5,121,7.1,281,17.681707,Drama|Romance,love triangle|scotland|mother|adultery|sexuality|jealousy|culture clash|isolation|eroticism|strangeness|penalty|violent husband|new zealand|maori|arranged marriage|piano lessons|settler|wilderness|deceived husband|marriage|secret love|woman director,New South Wales Film & Television Office|The Australian Film Commission|CiBy 2000|Jan Chapman Productions,New Zealand|Australia|France
77930,Magic Mike,en,2012-06-28,7000000,167221571,110,6.1,1040,35.897151,Drama|Comedy,dancing|florida|strip club|male stripper|novice,Extension 765|Iron Horse Entertainment (II),United States of America
10727,Darkness Falls,en,2003-01-24,0,0,86,4.9,161,11.199544,Thriller|Horror,witch|loss of mother|small town|death penalty|lighthouse|cowardliness|spirit|witch hunt,Village Roadshow Pictures|Revolution Studios|Distant Corners Entertainment Group Inc.|Blue Star Productions|Morningstar Films,Australia|United States of America
253,Live and Let Die,en,1973-07-05,7000000,161777836,121,6.4,533,30.465138,Adventure|Action|Thriller,london england|new york|bomb|england|spy|sheriff|dual identity|secret identity|drug traffic|tarot cards|heroin|crocodile|jamaica|secret mission|secret intelligence service|motorboat|drug smuggle|voodoo|tombstone|aftercreditsstinger,United Artists|Eon Productions|Danjaq,United Kingdom
17908,My Dog Skip,en,2000-01-14,7000000,0,95,6.5,69,5.675535,Comedy|Drama|Family,mississippi|childhood memory|dog,Alcon Entertainment|Warner Bros.,United States of America
8390,"Definitely, Maybe",en,2008-02-08,0,55447968,112,6.7,620,29.173266,Comedy|Romance,lovesickness|love of one's life|narration|lovers|kiss|daughter|affection|relation|make a match|sex education|relationship|divorce|father daughter relationship|past relationship,Universal Pictures|StudioCanal|Working Title Films|Ringerike Erste Filmproduktion,France|Germany|United Kingdom|United States of America
57119,Jumping the Broom,en,2011-05-06,6600000,37710610,112,6,56,4.492455,Comedy,african american|wedding|class differences|martha's vineyard,TriStar Pictures|Stage 6 Films|Sony Pictures Worldwide Acquisitions (SPWA)|TDJ Enterprises / New Dimensions Entertainment|Our Stories Films,United States of America
3291,"Good Night, and Good Luck.",en,2005-09-16,7000000,546e5,93,6.8,273,17.717681,Drama|History,telecaster|communist|political activism|tv show|politician|government|anti-communism,2929 Productions|Participant Productions|Warner Independent Pictures (WIP)|Davis Films|Section Eight Productions|Redbus Pictures|Tohokushinsha,France|Japan|United Kingdom|United States of America
398,Capote,en,2005-09-30,7000000,49084830,114,6.8,384,17.434862,Crime|Drama,gay|self-fulfilling prophecy|based on novel|journalism|identity|dream|literature research|literature|dying and death|biography,Sony Pictures Classics|Cooper's Town Productions|Eagle Vision Inc.|Manitoba Film and Video Production Tax Credit|Province of British Columbia Production Services Tax Credit|Infinity Media|A-Line Pictures,Canada|United States of America
8068,Desperado,en,1995-08-25,7000000,25405445,104,6.8,881,25.511217,Thriller|Action|Crime,gunslinger|anti terror|ambush|mexico|showdown|guitar|nudity|hitman|bartender|revenge|tragic hero|shootout|mariachi|explosion|extreme violence|brutality|drug lord|leg brace|concealed weapon|flashback|bookstore,Columbia Pictures|Los Hooligans Productions,United States of America
10803,Logan's Run,en,1976-06-23,9000000,25e6,119,6.6,269,12.268143,Adventure|Action|Romance|Science Fiction,female nudity|killer robot|nudity|utopia|teleportation|post-apocalyptic|dystopia|plastic surgery|escape|fugitive|robot|domed city|dystopic future|totalitarianism|population control,Metro-Goldwyn-Mayer (MGM),United States of America
682,The Man with the Golden Gun,en,1974-12-01,7000000,97572e3,125,6.3,524,30.214716,Adventure|Action|Thriller,london england|england|martial arts|assassin|exotic island|gold|hitman|secret mission|villain|bangkok|thailand|floatplane|karate|hong kong|duel|pistol|secret service|aftercreditsstinger,United Artists|Eon Productions|Danjaq,United Kingdom|United States of America
10117,Action Jackson,en,1988-02-12,7000000,20256975,96,4.9,50,6.872784,Action|Adventure|Comedy|Crime|Drama,showdown|suspicion of murder|boxer|suspension|organized crime|shootout|car chase|detroit|drug addict|one against many|megalomaniac|maverick cop|framed for murder|bar fight|exploding boat|action hero,Silver Pictures|Lorimar Motion Pictures,United States of America
9392,The Descent,en,2005-07-08,0,0,99,6.8,1005,23.413188,Adventure|Horror,mutant|expedition|cave|darkness|rope|climbing|bestie|appalachia|friends|female protagonist|survival horror,Celador Films|Pathé|Northmen Productions,United Kingdom
24977,Michael Jordan to the Max,en,2000-05-05,0,21268532,46,7.5,10,1.830306,Documentary,sport,IMAX,United States of America
79316,Devil's Due,en,2014-01-08,7000000,36433975,89,4.4,216,14.741589,Horror,found footage,Twentieth Century Fox Film Corporation|Davis Entertainment|TSG Entertainment,United States of America
2074,Flirting with Disaster,en,1996-03-22,7000000,14702438,92,6.3,66,5.500324,Comedy|Romance,lsd|looking for  birth parents|half-brother|independent film,Miramax Films,United States of America
1696,The Devil's Rejects,en,2005-07-22,0,0,107,6.6,322,16.754452,Drama|Horror|Crime,sadistic|killing|fire|sheriff|bounty hunter|cocaine|motel|ax|sadism|psychopath|road trip|sequel|murder|rampage|antisocial personality disorder|serial killer|shootout|torture|corpse|sadist|extreme violence|brutality|maniac|violence|stabbing|killing spree|held at gunpoint|cult film|roadkill|macabre|misogynist|road movie|killer clown|painted face|evil clown|homicidal maniac|sadistic horror,Lions Gate Films|Cinerenta Medienbeteiligungs KG|Firm Films|Cinelamda Internationale Filmproduktionsgesellschaft,Germany|United States of America
308639,Dope,en,2015-06-19,700000,17986781,103,7.2,691,29.761163,Crime|Drama|Comedy,california|hip-hop|harvard university|geek|coming of age|teenager|drug|high school student,Forest Whitaker's Significant Productions|Revolt Films|IamOTHER Entertainment,United States of America
22314,In Too Deep,en,1999-08-25,7000000,14011454,97,6.2,17,2.772178,Drama|Action|Thriller|Crime,NA,Suntaur Entertainment Company,United States of America
2662,House of 1000 Corpses,en,2003-04-11,7000000,16829545,89,6,306,19.301432,Horror,upper class|halloween|psychopath|urban legend|youth|satanic ritual,Universal Pictures|Spectacle Entertainment Group,United States of America
77156,Alien Zone,en,1978-11-22,0,0,90,4,3,3.72e-4,Horror|Action|Thriller|Science Fiction,NA,NA,United States of America
12573,A Serious Man,en,2009-10-02,7000000,31430334,105,6.6,483,23.612409,Comedy|Drama,professor|dark comedy|telephone call|aftercreditsstinger|1960s,Mike Zoss Productions|Studio Canal|Relativity Media|Focus Features|Working Title Films,United States of America|United Kingdom|France
44718,Get Low,en,2010-01-22,7500000,0,103,6.5,100,6.557643,Comedy|Drama|Mystery,independent film,K5 International|Zanuck Independent|David Gundlach Productions,United States of America
11342,Warlock,en,1989-06-01,7000000,0,103,5.8,95,9.887662,Adventure|Comedy|Fantasy|Horror,witch|cemetery|magic|time travel|aging|curse|warlock|witch hunter,New World Pictures,United States of America
241771,Beyond the Lights,en,2014-09-10,7000000,14618727,116,7,139,8.079046,Romance|Drama,talent|success|musician|woman director,Relativity Media|Homegrown Pictures|Black Entertainment Television (BET)|Relativity Sports|Undisputed Cinema,United States of America
34653,A Single Man,en,2009-10-19,7000000,0,101,7.3,463,21.626288,Drama|Romance,gay|based on novel|suicidal|death of lover|teacher student relationship|grieving|1960s,Depth of Field|Artina Films|Fade to Black Productions,United States of America
11051,The Last Temptation of Christ,en,1988-08-12,7000000,8373585,164,7,201,14.672151,Drama,christianity|traitor|jesus christ|roman|crucifixion|longing|moral conflict|cross|blasphemy|temptation|mary magdalene,Universal Pictures|Cineplex-Odeon Films,United States of America|Canada
14578,Outside Providence,en,1999-08-16,7000000,7292175,96,5.6,30,2.627232,Romance|Comedy|Drama,suicide|sex|sexuality|college|police|campus|party|love|revenge|prank|independent film|student|teenager|drug|humiliation|flashback|accident,Miramax Films|Eagle Beach Productions,United States of America
57825,Bride & Prejudice,en,2004-02-11,7000000,0,111,6.5,110,12.150871,Drama|Comedy|Music|Romance,indian lead|bollywood|modern day adaptation|pride & prejudice|woman director,NA,United Kingdom|United States of America
9555,Rabbit-Proof Fence,en,2002-02-04,0,0,94,6.8,84,2.128211,Adventure|Drama|Action|History,child abuse|sister sister relationship|prosecution|australia|approved school |based on true story|independent film|tracker|survival|outback|colonialism|australian aborigine|australian outback|aboriginal|aborigine|perth,Showtime Australia|Australian Film Finance Corporation (AFFC)|Rumbalara Films|Olsen Levy,Australia
15581,Who's Your Caddy?,en,2007-07-27,0,0,93,3.8,18,2.881239,Comedy,sport,The Weinstein Company|Dimension Films|Metro-Goldwyn-Mayer (MGM),United States of America
13006,Split Second,en,1992-05-01,7,5,90,5.7,63,4.857028,Thriller|Action|Horror|Science Fiction|Crime,flooding|futuristic|police detective,Entertainment|Muse Productions|Challenge Film Corporation|XYZ Funding N.V.,United Kingdom
16651,The Other Side of Heaven,en,2001-04-12,7000000,4720371,113,6.7,14,2.206097,Action|Adventure|Drama|Family,based on novel|biography,3Mark Entertainment,United States of America
4251,Veer-Zaara,hi,2004-11-12,7000000,29385320,192,7.4,64,3.721858,Drama|Romance,love of one's life|pilot|class society|pakistan|india|kashmir conflict,Yash Raj Films,India
12400,Redbelt,en,2008-04-07,7000000,0,99,6.4,76,5.091253,Drama,film making|film producer|video surveillance|sport|interracial marriage|auto accident|instructor|jujitsu|movie star|nightstick|husband|life relationship|set up|window smashing,Sony Pictures Classics,United States of America
39053,Cyrus,en,2010-06-18,7000000,0,91,6.1,133,15.212569,Comedy|Drama|Romance,mumblecore,Scott Free Productions,United States of America
104896,A Dog Of Flanders,en,1999-08-27,0,0,96,6.4,6,0.838938,Drama|Family,NA,NA,NA
14112,Auto Focus,en,2002-10-18,7000000,2062066,104,6.1,56,7.051521,Drama|Crime,male nudity|adultery|based on novel|infidelity|tv show|blow job|video|biography|sex addiction|based on true story|independent film|sex addict,Sony Pictures Classics|Propaganda Films|Good Machine,United States of America
12271,Factory Girl,en,2006-12-29,7000000,0,90,6.2,81,11.400229,Drama,new york|alcohol|sex|infidelity|nudity|artist|gallery|interview|studio|biography|addiction|party|love|independent film|singer|art|drug|gay man|socialite|scene|film|warhol,The Weinstein Company|L.I.F.T. Production|Holly Wiersma Productions,United States of America
71859,We Need to Talk About Kevin,en,2011-09-28,7000000,6038942,112,7.4,677,21.276864,Drama|Thriller,suburb|violence|killing spree|prison visit|guinea pig|broken arm|potty training|woman director,BBC Films|Oscilloscope Laboratories,United Kingdom|United States of America
226354,The Christmas Candle,en,2013-11-22,0,0,100,5.8,8,1.799504,Drama|Family,angel|miracle|village|christian|candle|christmas,Impact Productions LLC|Pinewood Studios|Big Book Media|EchoLight Studios,United Kingdom|United States of America
48620,The Mighty Macs,en,2009-10-21,7000000,0,102,5,15,2.932784,Action|Drama,sport|catholic|mother superior|catholic school|convent school,NA,United States of America
33676,Losin' It,en,1983-04-08,7000000,1246141,100,4.5,31,2.550045,Comedy,male nudity|female nudity|mexico|prostitute|nudity|high school|locker room|independent film|teen sex comedy|teenager|canuxploitation|virginity,Tijuana Productions|Tiberius Film Productions,Canada|United States of America
37080,Mother and Child,en,2009-11-07,7000000,0,125,6.7,46,5.517597,Drama|Romance,adoptive mother|nymphomaniac|mother daughter relationship,Mockingbird Pictures|Everest Entertainment,Spain|United States of America
25388,March or Die,en,1977-09-08,0,0,107,6.2,16,3.829937,Action|Adventure|Drama|War,gypsy|middle east|foreign legion|wilderness|archaeologist,Associated General Films|Sir Lew Grade,United Kingdom
11687,The Visitors,fr,1993-01-27,0,0,107,7.1,420,8.893676,Fantasy|Comedy|Science Fiction,servant|time travel|clumsy fellow|middle ages|nobility,Canal Plus|Gaumont International|France 3 Cinema,France
39210,Somewhere,en,2010-09-03,8000000,0,98,6,208,9.590373,Comedy|Drama,milan|independent film|luxury hotel|man in towel |woman director,American Zoetrope|Focus Features|Pathé!|Tohokushinsha,United States of America
30128,I Hope They Serve Beer in Hell,en,2009-09-25,7000000,1429299,106,5.7,20,7.155519,Comedy|Drama,female nudity|based on novel|stripper|flop|dark comedy|aftercreditsstinger,NA,NA
31535,Chairman of the Board,en,1998-03-13,0,0,95,2.7,13,0.587276,Comedy,inventor|invention|scandal,101st Street Films,United States of America
44835,Hesher,en,2010-01-22,7000000,382946,106,6.7,212,13.635828,Drama,loss of mother|clerk|grocery|loss of relative|loss of wife|briefs|duringcreditsstinger,DRO Entertainment|The Last Picture Company|CatchPlay|Corner Store Entertainment|Filmula|Handsomecharlie Films|American Work|Dreamagine Entertainment,United States of America
192134,Dom Hemingway,en,2013-11-15,0,523511,93,5.8,212,10.416332,Comedy|Crime|Drama,growing up|money|crime|fatherhood,BBC Films|Isle of Man Film Commission|Recorded Picture Company (RPC)|Pinewood Studios,United Kingdom
1956,Gerry,en,2002-01-12,3500000,0,103,6.2,68,5.038953,Mystery|Drama|Adventure,desperation|highway|wilderness|getting lost|friendship|murder|best friend|desert|very little dialogue|tarkovskyesque|friend,Epsilon Motion Pictures|Tango Films|My Cactus,United States of America|Argentina
24985,The Heart of Me,en,2002-01-01,7000000,0,96,7.7,5,1.498245,Drama|Romance,NA,British Broadcasting Corporation (BBC),Germany|United Kingdom
306745,Freeheld,en,2015-10-02,7000000,573335,103,7.1,164,8.184588,Romance|Drama,new jersey|equality|lesbian relationship|cancer,Double Feature Films|Endgame Entertainment|High Frequency Entertainment,United States of America
47088,The Extra Man,en,2010-08-01,7000000,453079,108,5.9,29,2.26778,Comedy,independent film|woman director,Wild Bunch|Likely Story|Tax Credit Finance|3 Arts Entertainment,France|United States of America
110402,Hard to Be a God,ru,2013-02-27,7000000,1310673,170,6.7,41,3.120016,Drama|Science Fiction,NA,Lenfilm Studio|Sever Studio|Kanal Russia 1,Russia
27004,Ca$h,en,2010-01-01,7000000,46488,108,6,73,8.207425,Crime|Thriller|Comedy,independent film|money,Immortal Thoughts|Three Good Men,United States of America
15013,Wah-Wah,en,2005-08-17,0,0,120,6.3,8,2.356244,Drama,adultery|brain tumor|south africa|alcoholism|divorce,Reeleyes Film|Wah Film Productions Ltd.|Scion Films|Loma Nasha,United Kingdom|South Africa|France
8374,The Boondock Saints,en,1999-01-22,6000000,30471,108,7.2,837,34.917447,Action|Thriller|Crime,arbitrary law|boston|twin brother|russian mafia|prologue|irish|police station|pager|duringcreditsstinger,Franchise Pictures|Brood Syndicate|B.D.S. Productions Inc.,Canada|United States of America
277519,Z Storm,cn,2014-06-19,0,0,92,5.8,5,0.542814,Crime|Thriller,NA,Pegasus Motion Pictures,China|Hong Kong
78381,Twixt,en,2011-09-10,7000000,0,84,5,85,5.060656,Horror|Thriller,sheriff|vampire|orphanage|writer|edgar allen poe|ghost|murder mystery,American Zoetrope,United States of America
164372,The Snow Queen,ru,2012-10-11,7000000,124e5,76,5.1,47,5.33861,Animation|Fantasy,NA,Bazelevs Production,Russia
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,en,2014-07-21,0,0,53,6.5,4,1.874783,Family|Animation|Comedy|Adventure,NA,Crest Animation Production|LionsGate,United States of America
8879,Pale Rider,en,1985-06-28,0,41410568,115,7,251,14.574995,Romance|Western,gunslinger|showdown|marshal|blackmail|mine|settler|gold mining town|violence|killer|preacher|gold miner|strange person,Warner Bros.|Malpaso Company,United States of America
13001,Stargate: The Ark of Truth,en,2008-03-11,7000000,89e5,97,6.9,140,8.591387,Adventure|Science Fiction,wormhole|space travel|supernatural powers|spaceship|alien,Metro-Goldwyn-Mayer (MGM)|Kawoosh! Productions DTV I,Canada|United States of America
9571,Dazed and Confused,en,1993-09-24,6900000,7993039,102,7.4,583,26.181753,Comedy|Drama,1970s|texas|high school|comedy|coming of age|summer|teenager|period drama|great soundtrack,Gramercy Pictures|Alphaville Productions|The Criterion Collection,United States of America
13649,High School Musical 2,en,2007-08-17,0,7e6,104,6.1,843,21.01755,Comedy|Drama|Family|Music,musical|music|summer|teenager|summer job|country club,Disney Channel,United States of America
325373,Two Lovers and a Bear,en,2016-10-02,0,0,96,6.8,27,3.139294,Drama|Romance,small town|lovers|bear|north pole,NA,NA
334527,Criminal Activities,en,2015-11-20,7000000,0,94,5.8,110,6.665164,Thriller|Crime|Drama,mobster|money problems|borrow|trouble|classmates|investment|bűnös utakon,NeeNee Productions|Capacity Pictures|May Day Movies,United States of America
2211,Aimee & Jaguar,de,1999-02-10,0,0,125,6.3,20,2.832628,Drama|History|Romance,berlin|jew|forbidden love|lesbian relationship|homosexuality|lesbian interest,NA,Germany
13919,The Chumscrubber,en,2005-06-08,0,0,108,6.7,62,3.528643,Comedy|Drama,suicide|father son relationship|surreal|independent film|parallel world,Lawrence Bender Productions|El Camino Pictures|Go Fish Pictures,Germany|United States of America
14576,Shade,en,2003-05-18,6800000,0,101,6.1,73,4.665309,Action|Thriller|Crime,NA,Cobalt Media Group|Judgement Pictures|Hammond Entertainment,United States of America
82505,House at the End of the Street,en,2012-09-21,6900000,44287131,101,5.6,555,25.613197,Horror|Thriller,mother daughter relationship|cross dressing|violence|mother son relationship|father son conflict,A Bigger Boat|Relativity Media|FilmNation Entertainment,United States of America
46738,Incendies,fr,2010-09-04,6800000,7103838,130,7.9,479,21.285206,Drama|War|Mystery,prison|middle east|rape|muslim|militia|interpreter|son|christian|orphanage|swimming pool|massacre|checkpoint|political assassination|twins|will,TS Productions|Micro scope|Phi Group,Canada|France
38970,"Remember Me, My Love",it,2003-02-11,0,0,125,5.8,44,4.240495,Drama|Comedy|Romance,eroticism,Fandango|Medusa Film|Tele+|Vice Versa Film,Italy
41009,Perrier’s Bounty,en,2009-09-11,0,0,88,5.1,24,3.810943,Action|Comedy|Crime|Drama,suspense,Premiere Picture|Irish Film Board|Parallel Film Productions,Ireland|United Kingdom
7347,Elite Squad,pt,2007-10-12,4000000,0,115,7.8,504,23.604936,Drama|Action|Crime,slum|police brutality|brazilian|war on drugs|rio de janeiro|drug traffic|drug dealer|torture by the police|special forces|law enforcement,The Weinstein Company|Zazen Produções|Estúdios Mega|Quanta Centro de Produções Cinematográficas|Costa Films|Posto 9|Feijão Filmes|Universal Pictures do Brasil,Brazil
250546,Annabelle,en,2014-10-02,6500000,255273813,99,5.6,1517,60.225219,Horror,prequel|evil doll|killer doll|spin off|doll|demonic possession|killer toys|toy comes to life,New Line Cinema|The Safran Company|Evergreen Media Group|RatPac-Dune Entertainment,United States of America
38415,Bran Nue Dae,en,2009-08-09,7,7,82,5.2,6,0.050456,Comedy|Drama|Foreign|Romance,musical|woman director,NA,NA
650,Boyz n the Hood,en,1991-07-12,6500000,57504069,112,7.4,364,17.705671,Crime|Drama,street gang|black people|rap music|hip-hop|street war|rapper|violence in schools|los angeles,Columbia Pictures Corporation,United States of America
16620,La Bamba,en,1987-07-24,6500000,54215416,108,6.8,116,6.847099,Drama|Music,musical|death|dying young|nostalgic|mexican american|rising star|marital rape,Columbia Pictures Corporation|New Visions Pictures,United States of America
25113,The Four Seasons,en,1981-05-22,0,0,107,6.3,16,8.067702,Comedy|Drama|Romance,NA,Universal Pictures,United States of America
11033,Dressed to Kill,en,1980-06-25,6500000,31899e3,105,6.8,157,11.208769,Horror|Mystery|Thriller,transvestism|taxi|prostitute|subway|shower|one-night stand|manipulation|nightmare|seduction|photography|friendship|assault|alter ego|murder|stalking|violence|psychiatrist|interrogation|desire|guilt|extramarital affair|hitchcockian|straight razor|exhibitionism|elevator|dark secrets|white gloves,Filmways Pictures|Cinema 77 Films,United States of America
34723,The Adventures of Huck Finn,en,1993-04-02,6500000,0,108,6.2,42,2.163683,Action|Adventure|Drama|Family,southern accent|wanted man|lynch mob|reflection in water|lesson|nosebleed|bloodhound|fake accent|grave digging,Walt Disney Pictures,United States of America
9430,Go,en,1999-04-09,6500000,28451622,98,7,196,11.142389,Crime|Comedy|Thriller,ecstasy|drug dealing|drug|reference to family circus|high|bisexual man|multiple storylines,Columbia Pictures,United States of America
8998,Friends with Money,en,2006-09-07,6500000,13368437,88,5.1,128,11.885221,Comedy|Drama|Romance,midlife crisis|marriage|money|divorce|fashion|woman director,Sony Pictures,United States of America
10514,The Andromeda Strain,en,1971-03-12,6500000,12376563,131,7,190,12.524953,Science Fiction|Thriller,nasa|new mexico|biological weapon|epilepsy|secret lab|alien phenomenons|chemistry|biology|suspense|nuclear threat|science,Universal Pictures,United States of America
10496,Bats,en,1999-10-22,0,10,91,4.1,35,1.537859,Horror|Thriller,mutation|bat|attack|closed mine|bat attack|boy eaten,Destination Films,United States of America
1591,Nowhere in Africa,de,2001-12-11,0,0,140,7,32,3.481517,Drama,loss of family|emigration|world war ii|jew|national socialism|kenia|only child|farm|marriage crisis|capture|woman director|emigrant,MTM Cineteve|Bavaria Film|Constantin Film Produktion|Media Cooperation One,Germany
76025,Shame,en,2011-10-02,6500000,17693675,100,7,875,40.688426,Drama,pornography|brother sister relationship|sex addiction|new york city|thirty something|sex addict,HanWay Films|UK Film Council|Alliance Films|See-Saw Films|Film4|Lipsync Productions,United Kingdom
4836,Layer Cake,en,2004-09-30,6500000,11850214,105,7,559,24.0034,Drama|Thriller|Crime,kidnapping|ecstasy|drug traffic|drug mule|hitman|mission of murder|planned murder|drug smuggle|exit|murder,Sony Pictures Classics|Marv Films,United Kingdom
14631,The Work and the Glory II: American Zion,en,2005-10-21,6500000,2025032,100,8,6,2.639106,Drama,NA,NA,United States of America
87499,The East,en,2013-05-31,6500000,2401510,116,6.5,305,16.574756,Drama|Thriller,secret organization|murder|environmentalism|vanity film|eco-terrorists|multiple felonies,Scott Free Productions,United Kingdom|United States of America
18923,A Home at the End of the World,en,2004-07-23,6500000,1548955,96,6.8,45,5.483531,Romance|Drama,gay|aids|based on novel|art house|tantrum|bisexual|lgbt,Killer Films|Hart-Sharp Entertainment,United States of America
26665,Aberdeen,en,2000-07-05,0,0,113,7,6,1.068819,Drama|Comedy|Foreign,alcohol|cocaine|daughter|road trip|independent film|lawyer,Filmfabriken Baltic Sea AB,United Kingdom|Norway|Sweden
28089,The Messenger,en,2009-11-13,6500000,1521261,113,7.1,119,8.432401,Drama|History,independent film|wounded|soldier|iraq war,Oscilloscope Laboratories,United States of America
62255,Tracker,en,2010-05-20,6500000,0,102,6,16,2.0742950000000002,Action|Drama|Thriller|Adventure,NA,T.H.E. Films|Phoenix Wiley|Eden Films,New Zealand|United Kingdom
5708,Control,en,2007-09-26,0,8159508,121,7.5,200,11.357474,Drama,manchester city|medicine|new love|epilepsy|wife|punk|recording contract|record producer|record label|music|independent film|extramarital affair|music band,"Becker International|Claraflora|EM Media|NorthSee|Weinstein Company, The",Japan|United Kingdom|United States of America|Australia
218,The Terminator,en,1984-10-26,6400000,78371200,108,7.3,4128,74.234793,Action|Thriller|Science Fiction,saving the world|artificial intelligence|rebel|cyborg|shotgun|killer robot|sun glasses|dystopia|car chase|laser gun|urban setting|future war,Orion Pictures|Pacific Western|Hemdale Film|Cinema 84|Euro Film Funding,United Kingdom|United States of America
338,"Good bye, Lenin!",de,2003-02-09,4800000,79384880,121,7.4,586,11.086001,Comedy|Drama|Romance,bureaucracy|berlin wall|police state|coma|loss of mother|wife husband relationship|patriotism|german democratic republic|socialism|news broadcast|loss of father|lenin|single| |filmes contra o comunismo,WDR|Arte|X-Filme Creative Pool,Germany
21641,The Damned United,en,2009-03-27,10000000,0,97,7.2,152,13.409125,Drama,england|leeds united|sport|brighton|soccer|cup|derby county|management|soccer team,BBC Films|Columbia Pictures Corporation|Screen Yorkshire|Left Bank Pictures|Screen Yorkshire Production Fund,United Kingdom
10925,The Return of the Living Dead,en,1985-05-15,4000000,14237e3,91,7.3,267,14.961629,Comedy|Horror,female nudity|crematorium|nudity|punk|company|independent film|undead|decapitation|zombie|paramedic|attic|cemetary|dismemberment|warehouse|stairs|night of the living dead|walking dead|louisville,Hemdale Film Corporation|Fox Films Ltd.|Cinema 84,United States of America
2293,Mallrats,en,1995-10-20,6000000,2122561,94,6.8,392,16.139771,Romance|Comedy,sex|game show|slacker|shopping|mall|ex-boyfriend ex-girlfriend relationship|jay and silent bob|silent man|coke|bandleader|aftercreditsstinger,Gramercy Pictures|Alphaville Films|View Askew Productions,United States of America
621,Grease,en,1978-07-07,6000000,181813770,110,7.2,1581,67.608041,Romance,flying car|street gang|running|graduation|musical|rivalry|gossip|makeover|based on stage musical|automobile racing|nostalgic|greaser|wolf whistle|school dance|animated credits|pep rally|wrong side of the tracks|mooning|school principal,Paramount Pictures|Robert Stigwood Organization (RSO),United States of America
792,Platoon,en,1986-12-18,6000000,138530565,120,7.5,1205,49.802914,Drama|War|Action,famous score|hero|mine|vietnam war|village|gore|jungle|f word|soldier|battle|combat|1960s,Orion Pictures|Hemdale Film Corporation,United Kingdom|United States of America
1777,Fahrenheit 9/11,en,2004-06-25,6000000,119114517,122,6.8,397,16.20985,Documentary,usa president|jihad|saudi arabia|war on terror|iraq|government|war|steel helmet|conspiracy theory,BIM Distribuzione|Fellowship Adventure Group,United States of America
642,Butch Cassidy and the Sundance Kid,en,1969-09-23,6000000,102308889,110,7.4,650,24.499996,History|Drama|Western|Crime,wyoming|historical figure|loot sharing,Twentieth Century Fox Film Corporation|Campanile Productions|Newman-Foreman Productions,United States of America
433,Mary Poppins,en,1964-08-27,6000000,102272727,139,7.4,1183,59.961523,Comedy|Family|Fantasy,london england|dancing|parents kids relationship|bank|brother sister relationship|famous score|confidence|nanny|laughing|magic|chimney sweeper|musical|live action and animation,Walt Disney Productions,United States of America
16619,Ordinary People,en,1980-09-19,6000000,0,124,7.4,145,12.541983,Drama,post traumatic stress  disorder|depression|suicide attempt|grief|dysfunctional family|guilt|death of son|grieving,Paramount Pictures|Wildwood Enterprises,United States of America
1725,West Side Story,en,1961-10-18,6000000,43656822,152,7,389,23.431117,Crime|Drama|Music,slum|street gang|love at first sight|showdown|puerto rican|immigrant|highway|forbidden love|musical|rivalry|feud|interracial relationship|sondheim|attempted rape|policeman|based on stage musical|obsessive love|lifting female in air|young love|modern day adaptation|shakespeare in modern dress,United Artists|Seven Arts|Mirisch Pictures,United States of America
11977,Caddyshack,en,1980-07-25,6000000,39846344,98,6.6,365,15.929648,Comedy,golf|underwear|sport|golf course|gopher,Orion Pictures|Warner Bros.,United States of America
20322,The Brothers,en,2001-03-23,0,0,106,6.5,10,3.029944,Comedy|Drama|Romance,independent film|track and field|gangster rap,NA,United States of America
16158,The Wood,en,1999-07-16,6000000,25059640,106,7.1,34,5.537646,Comedy|Drama|Romance,NA,MTV Films,United States of America
629,The Usual Suspects,en,1995-07-19,6000000,23341568,106,8.1,3254,64.025031,Drama|Crime|Thriller,law|relatives|theft|criminal|criminal mastermind|hungarian|sibling,Blue Parrot Productions|Bad Hat Harry Productions,United States of America
